145	638	2937
146	5187	2983
147	4578	2992
148	8507	5611
149	4685	3019
150	1012	3038
151	5377	3049
152	6862	3065
153	5493	3090
154	6535	3115
155	6793	3116
156	5891	3118
157	5304	3171
158	6618	3234
159	3942	3265
160	6327	3271
161	6380	3316
162	6413	3344
163	3982	3373
164	2244	3488
165	4511	3494
166	9028	5691
167	4211	3552
168	4724	3577
169	7129	5512
170	4998	3748
171	4648	3765
172	4942	3771
173	5171	3776
174	5792	3741
175	1312	3885
176	4816	3980
177	4737	3983
178	8039	7785
179	4082	4098
180	4125	4113
181	8244	4121
182	3690	4168
183	3932	4170
184	5777	8268
185	6457	4206
186	8355	4256
187	4666	4272
188	6210	4274
189	8663	4279
190	6051	4305
191	8572	4329
192	3998	4340
193	3737	4345
194	3298	4352
195	7079	4398
196	2698	3841
197	2409	4415
198	2394	4429
199	3724	4430
200	8091	4452
201	3678	4465
202	3908	4500
203	4294	4510
204	4794	4514
205	8286	4535
206	4595	4571
207	8882	5881
208	8438	4634
209	8042	4679
210	8697	4690
211	7808	4707
212	7640	4713
213	6262	8001
214	8672	4732
215	3857	4736
216	4770	4737
217	3752	4746
218	8400	4751
219	7426	4763
220	8478	4844
221	3810	4846
222	3822	4874
223	2930	4876
224	7996	4886
225	7349	4921
226	9143	5929
227	2951	4928
228	8324	4942
229	8055	4949
230	3488	4972
231	6011	5001
232	8654	5011
233	3464	5015
234	8090	5019
235	7318	8296
236	8952	5085
237	9132	5134
238	8953	5202
239	6956	5163
240	7552	5170
241	5121	5184
242	8552	5185
243	8434	5208
244	8532	5261
245	4171	5276
246	8052	5284
247	9352	5306
248	8102	5325
249	8085	5335
250	7805	5336
251	8246	5340
252	3902	5104
253	8244	5354
254	8845	5356
255	8416	5377
256	7688	5379
257	4232	5425
258	8638	5425
259	7963	5475
260	8324	5476
261	6997	5487
262	4031	5501
263	8412	5501
264	6910	5549
265	8294	5553
266	9377	5511
267	5601	4033
268	4204	5566
269	7804	5566
270	4605	5579
271	7124	5601
272	2900	5607
273	8523	5647
274	9146	5677
275	9095	5681
276	8576	5708
277	8332	5709
278	7927	5720
279	9126	6064
280	7235	5778
281	9019	5787
282	9321	5810
283	9253	6078
284	8976	5827
285	8989	5828
286	7820	5849
287	4498	3121
288	7510	5896
289	5176	5898
290	8981	5911
291	8413	5930
292	8294	5930
293	8307	5936
294	9374	5955
295	7710	5960
296	9146	5969
297	8284	6038
298	9178	6073
299	7870	6105

REQUESTS = 300
1	248	3	4	1	1	1
2	235	1	7	2	1	1
3	174	2	4	3	2	1
4	156	1	3	3	1	1
5	254	1	9	1	1	1
6	284	2	5	1	1	1
7	170	2	8	1	1	1
8	23	1	3	2	1	1
9	213	1	8	2	2	1
10	177	3	3	2	2	1
11	81	1	5	2	2	1
12	34	3	5	2	1	1
13	166	4	7	3	1	1
14	9	4	8	1	2	1
15	175	5	6	2	2	1
16	72	1	3	2	1	1
17	8	4	5	3	2	1
18	80	1	4	1	1	1
19	24	4	9	1	1	1
20	247	4	4	2	2	1
21	154	2	7	1	1	1
22	59	1	7	2	1	1
23	214	1	8	1	1	1
24	119	2	7	3	1	1
25	181	6	9	1	2	1
26	88	4	6	2	1	1
27	54	7	7	3	1	1
28	298	1	7	3	2	1
29	240	6	7	2	1	1
30	219	3	4	2	2	1
31	3	2	3	2	1	1
32	22	2	7	1	1	1
33	137	4	5	2	2	1
34	239	1	6	3	2	1
35	111	1	6	3	2	1
36	12	7	8	2	2	1
37	93	1	8	2	1	1
38	128	4	5	2	2	1
39	76	3	7	3	1	1
40	292	3	3	3	2	1
41	224	2	9	1	1	1
42	36	4	9	1	2	1
43	100	2	7	3	1	1
44	221	1	2	2	2	1
45	163	4	5	2	1	1
46	218	7	8	1	1	1
47	140	2	2	3	1	1
48	183	1	8	1	1	1
49	153	1	6	3	1	1
50	185	5	6	1	2	1
51	115	2	3	3	2	1
52	60	6	8	2	2	1
53	199	2	7	2	1	1
54	127	1	8	2	1	1
55	45	2	6	3	1	1
56	114	1	6	2	1	1
57	264	1	6	3	2	1
58	276	1	7	3	2	1
59	2	1	7	3	2	1
60	98	1	8	1	2	1
61	252	7	8	2	2	1
62	14	8	9	1	2	1
63	86	2	6	3	1	1
64	37	2	7	3	2	1
65	237	4	7	3	1	1
66	193	1	6	3	2	1
67	260	1	7	3	1	1
68	120	1	4	2	2	1
69	296	2	7	3	2	1
70	220	1	5	3	2	1
71	299	9	9	1	1	1
72	10	4	8	2	1	1
73	132	1	7	3	2	1
74	272	1	4	1	1	1
75	262	7	7	3	1	1
76	91	1	7	1	1	1
77	15	1	8	1	2	1
78	261	1	8	2	1	1
79	82	6	7	3	2	1
80	288	3	7	1	2	1
81	113	2	8	2	2	1
82	250	2	6	3	1	1
83	279	1	4	1	2	1
84	285	1	6	3	1	1
85	63	5	8	1	1	1
86	293	2	3	3	2	1
87	49	1	8	2	1	1
88	109	1	8	2	2	1
89	259	5	5	1	2	1
90	40	3	6	3	2	1
91	222	7	8	2	1	1
92	198	1	7	3	1	1
93	87	1	7	2	2	1
94	203	3	6	1	1	1
95	46	1	7	1	1	1
96	294	1	3	2	2	1
97	32	3	3	3	1	1
98	200	1	3	3	2	1
99	151	1	7	3	1	1
100	75	2	9	1	2	1
101	283	2	8	1	1	1
102	25	3	6	1	2	1
103	83	3	4	3	2	1
104	110	1	2	1	1	1
105	195	5	5	2	1	1
106	78	3	6	3	2	1
107	152	2	5	3	2	1
108	190	1	3	3	1	1
109	171	3	7	1	2	1
110	74	1	6	2	2	1
111	231	8	8	1	2	1
112	48	1	8	2	2	1
113	89	8	9	1	2	1
114	16	2	7	1	2	1
115	145	1	8	2	2	1
116	155	2	8	2	1	1
117	90	2	4	3	2	1
118	182	4	7	2	2	1
119	243	3	5	1	1	1
120	35	2	4	3	2	1
121	189	3	4	3	1	1
122	69	1	2	2	1	1
123	167	1	7	2	2	1
124	277	3	9	1	1	1
125	122	9	9	1	1	1
126	92	1	6	3	1	1
127	178	3	4	3	2	1
128	149	2	7	1	2	1
129	107	4	5	2	1	1
130	256	1	5	1	2	1
131	202	1	9	1	2	1
132	280	2	9	1	2	1
133	246	3	6	3	1	1
134	42	1	4	2	1	1
135	210	3	5	3	1	1
136	192	1	9	1	2	1
137	157	3	6	1	1	1
138	7	2	3	2	2	1
139	18	2	6	3	1	1
140	136	2	5	1	2	1
141	269	4	4	3	1	1
142	229	1	6	3	1	1
143	194	3	9	1	2	1
144	150	1	7	3	1	1
145	102	3	3	3	2	1
146	209	1	8	1	2	1
147	266	7	7	3	2	1
148	13	1	3	1	2	1
149	51	5	8	1	1	1
150	6	6	6	1	1	1
151	68	1	7	1	1	1
152	101	1	4	2	1	1
153	144	1	7	1	2	1
154	188	4	4	3	2	1
155	117	3	9	1	2	1
156	125	2	7	3	1	1
157	233	2	7	1	1	1
158	244	1	8	2	2	1
159	217	4	6	2	1	1
160	33	4	8	1	2	1
161	161	1	7	3	1	1
162	31	1	8	1	2	1
163	160	1	9	1	2	1
164	146	7	9	1	1	1
165	30	1	9	1	2	1
166	176	1	7	2	2	1
167	159	1	8	1	2	1
168	66	3	8	1	2	1
169	44	2	3	1	1	1
170	41	2	2	1	1	1
171	251	7	7	2	1	1
172	135	1	9	1	1	1
173	116	3	6	3	2	1
174	186	1	7	1	1	1
175	208	5	7	2	1	1
176	99	1	6	2	2	1
177	71	1	8	2	1	1
178	17	2	8	1	2	1
179	19	2	8	1	1	1
180	158	1	2	3	2	1
181	207	2	7	2	1	1
182	47	3	5	3	1	1
183	77	1	7	2	2	1
184	79	2	4	1	1	1
185	172	2	5	1	2	1
186	196	1	4	2	2	1
187	148	5	5	3	1	1
188	123	3	7	2	2	1
189	84	2	3	3	1	1
190	38	1	7	2	2	1
191	227	3	4	3	2	1
192	112	7	9	1	1	1
193	204	1	7	3	2	1
194	55	1	7	3	1	1
195	295	4	8	1	1	1
196	85	1	3	1	1	1
197	164	1	9	1	2	1
198	141	1	4	2	1	1
199	62	2	5	3	1	1
200	212	1	2	3	1	1
201	226	3	9	1	2	1
202	39	7	8	2	2	1
203	253	1	9	1	2	1
204	255	5	8	1	2	1
205	169	5	8	1	2	1
206	258	1	1	3	2	1
207	143	5	9	1	2	1
208	147	1	5	2	2	1
209	142	5	9	1	1	1
210	274	1	6	2	1	1
211	53	4	6	3	2	1
212	162	1	6	2	1	1
213	118	1	1	2	1	1
214	96	1	7	1	2	1
215	131	5	5	3	2	1
216	135	3	6	3	2	1
217	94	1	8	2	2	1
218	179	1	7	2	2	1
219	257	1	9	1	2	1
220	28	1	8	2	2	1
221	249	3	6	3	1	1
222	106	3	8	1	2	1
223	268	2	2	1	1	1
224	67	1	4	3	2	1
225	43	1	7	1	1	1
226	197	3	9	1	1	1
227	273	6	7	3	2	1
228	65	1	8	2	1	1
229	133	3	6	3	2	1
230	245	1	6	3	2	1
231	278	1	6	2	2	1
232	4	1	8	1	2	1
233	230	9	9	1	2	1
234	242	4	6	3	1	1
235	57	2	4	2	2	1
236	97	1	3	3	2	1
237	180	1	7	2	2	1
238	121	1	8	1	1	1
239	216	2	7	1	1	1
240	267	5	8	2	1	1
241	187	1	5	2	1	1
242	223	1	4	1	1	1
243	20	4	8	1	1	1
244	26	1	1	3	2	1
245	27	1	5	1	2	1
246	126	8	8	1	2	1
247	73	1	9	1	2	1
248	275	6	6	1	1	1
249	201	1	5	2	2	1
250	289	6	7	2	2	1
251	173	4	5	1	1	1
252	291	4	8	1	2	1
253	138	2	9	1	2	1
254	238	2	6	3	2	1
255	129	3	8	2	1	1
256	124	1	7	1	2	1
257	287	5	7	1	1	1
258	191	1	6	3	2	1
259	134	2	7	1	2	1
260	225	2	7	1	2	1
261	286	3	4	1	2	1
262	70	4	8	2	2	1
263	108	4	5	2	2	1
264	104	6	9	1	2	1
265	263	4	7	2	1	1
266	270	5	9	1	2	1
267	1	1	8	2	2	1
268	130	1	8	2	2	1
269	58	2	7	1	1	1
270	61	7	7	3	1	1
271	11	1	7	3	1	1
272	206	1	2	2	2	1
273	228	4	7	3	2	1
274	290	3	7	3	2	1
275	234	5	8	1	1	1
276	64	1	6	1	1	1
277	211	4	6	1	2	1
278	56	7	8	2	1	1
279	21	2	7	3	2	1
280	281	5	7	2	1	1
281	215	1	9	1	2	1
282	205	1	8	2	1	1
283	232	4	4	3	2	1
284	297	2	7	3	2	1
285	184	6	7	3	1	1
286	5	5	6	2	1	1
287	271	1	3	3	2	1
288	241	4	4	3	2	1
289	265	3	4	2	2	1
290	139	2	8	2	2	1
291	282	2	5	2	1	1
292	103	1	7	3	2	1
293	95	1	6	3	1	1
294	50	1	2	1	2	1
295	105	7	9	1	1	1
296	168	5	8	2	2	1
297	29	2	7	2	2	1
298	236	2	4	2	1	1
299	165	8	8	1	1	1
300	52	3	3	2	2	1

